id,line_id,geometry,buildstart,opening,closure,length
530,165,"LINESTRING(-99.2008851585241 19.4271301843858,-99.201293337019 19.4272721478558,-99.202068273083 19.4277992749612,-99.2025306204731 19.4279446155552,-99.2029596455309 19.4278856937048,-99.2033761747123 19.4277482093087,-99.2035636128436 19.4276578623579,-99.2036011004727 19.4274103900325,-99.2031950163129 19.4270981964949,-99.2028534623825 19.4269567832946,-99.2025410654947 19.4269253581105,-99.2017996435491 19.4270196336181,-99.2014122714101 19.427141406059,-99.2009374281436 19.4271335497791,-99.1996503530004 19.4269292864752,-99.1920565154476 19.425791683429,-99.1784650791313 19.4237423451916,-99.1760681379048 19.42335095971,-99.1756541266582 19.4233341662245,-99.1752445671434 19.4234433239063,-99.1745233862626 19.4238001850381,-99.171976549654 19.4249641028875,-99.171847449376 19.4248801362335,-99.1716431848045 19.4247973281405,-99.1714873741216 19.4248267164815,-99.1713538221044 19.4249064848393,-99.1712499822511 19.4250839055317,-99.1712544339828 19.4251972603544,-99.1712544339828 19.4252644335585,-99.1712811443877 19.4253190117529,-99.1681675137225 19.4267667163254,-99.1680202400506 19.4266098481089,-99.1678542743793 19.4265554072528,-99.167738819941 19.4264873563262,-99.1674718315451 19.4265145766979,-99.1672770021816 19.4266302632357,-99.1671615477372 19.4269092716047,-99.1671471159331 19.4270998136393,-99.1672048431554 19.4272154997488,-99.1641921740863 19.4286173366928,-99.1640695037429 19.4284948465637,-99.1638530266703 19.42841999144,-99.1636221177876 19.4284608215044,-99.1634777997412 19.4285697016528,-99.1633984248099 19.4287330217331,-99.1633767771008 19.4288555116825,-99.163420072519 19.4289984165087,-99.1595884283332 19.4308085333256,-99.159220417303 19.4308765824419,-99.1588307585699 19.4310535100134,-99.1585926337882 19.4312848765299,-99.1582390545621 19.4314618036565,-99.1552861288023 19.4328311936605,-99.1548603905561 19.4328720226275,-99.1545717544511 19.4330353383816,-99.1542398229341 19.4333415549764,-99.1503430713358 19.4351304263828,-99.1495133888417 19.4354040107009,-99.1490587869874 19.4357578557862,-99.1486907759573 19.4360776766253,-99.1467352663744 19.437295711954,-99.1437536659175 19.4400123556039,-99.1434134199363 19.4401628319671,-99.1430309771021 19.4404826441406,-99.142677397876 19.44096576345,-99.1425908070457 19.4411018531409,-99.1400291616432 19.4434697953345,-99.1395096166616 19.44370114417,-99.1391343897264 19.4439597101232,-99.1389106967488 19.4443475582749,-99.1388674013367 19.4445108624856,-99.1352745358089 19.4477558828009,-99.1349209565828 19.4478987709918,-99.1345024342355 19.448218567922,-99.134314820771 19.4485043433631,-99.1342570935549 19.4487969224682,-99.130841819982 19.4532643594417,-99.1276851571185 19.4614042152319,-99.1227595641581 19.474428678063,-99.1191267905389 19.4841874398849,-99.118538763307 19.4839385534487,-99.1178332226507 19.4836948534164,-99.117283005432 19.4836172068458,-99.1165052127746 19.4833137300517,-99.114371142303 19.4825437905012,-99.1142648713167 19.4826583483968,-99.1140568094442 19.4833271824787,-99.1138367297005 19.4839654860254,-99.1137520780391 19.4844577300326,-99.1127669568258 19.4874178275731,-99.1173221793338 19.4890108574458,-99.119126571443 19.4841875431358)",2016,2017,999999,15172
1188,325,"LINESTRING(139.666763998671 35.6904993541512,139.664958802236 35.6895252656044,139.664204576329 35.689083407078,139.663907831708 35.6886013768203,139.663722366304 35.6881093012524,139.663524536577 35.6873661609572,139.663264885018 35.6864422471663,139.662807403733 35.6852772971327,139.66270856531 35.6850564185592,139.662465421578 35.6847964692158,139.661842983714 35.684564258969,139.660322167546 35.684142458748,139.658393327388 35.6836302698243,139.657373204275 35.6834411683777)",1961,1962,999999,1270
1129,305,"LINESTRING(15.4193027961398 47.0713636324021,15.4190029170026 47.071406956821,15.4187939103555 47.0715771595265,15.4185530983312 47.0718494827402,15.4182214138397 47.0722270194305,15.4180896487576 47.0722796267866,15.4179306219629 47.0722827213404,15.4178079441414 47.0722239248735,15.4177352461722 47.0721248991099,15.4177079844137 47.0719268470307,15.4176670918218 47.071614294595,15.4176034810902 47.071518362289,15.4174535415331 47.0714131460142,15.4162494814114 47.0710046573351,15.4159268841574 47.0709334809627,15.414868219974 47.0707323298124)",2011,2012,999999,476
1187,325,"LINESTRING(139.673646397555 35.6919108991998,139.673310019791 35.6916012781112,139.672614839087 35.6912916558207,139.670955375439 35.6911459507882,139.669049234782 35.690945605948,139.667984038534 35.6908090068857,139.667285338847 35.6907107286016,139.666776469493 35.6905182313032)",1961,1962,999999,655
1130,305,"LINESTRING(15.414877748771 47.0707330966922,15.4132179079194 47.0705411612425)",1957,1957,999999,128
1157,324,"LINESTRING(139.736825995029 35.6777365592306,139.737304808839 35.6767080082743,139.737985788443 35.6757485916552,139.738539084395 35.6744693515437,139.739092380346 35.6735271953779,139.740028727309 35.6729048475884,139.741390686543 35.6719453852495,139.742571760562 35.6711328585686,139.743619509971 35.6707376789772,139.744897444762 35.6704671635548,139.746194561711 35.6702589804223,139.746881484398 35.6702639717481,139.74756840706 35.6702689630573,139.748685617694 35.6704915108923,139.749419185902 35.6704335598989)",1934,1938,999999,1563
1185,325,"LINESTRING(139.635506715402 35.6994204388826,139.629383882527 35.702111631765,139.627572903798 35.7032120933889,139.626796770034 35.703552232998,139.625995997145 35.7036272636042,139.624628523384 35.7040424316485,139.623125534232 35.7044025756783,139.621474710079 35.7043325478041,139.619774607584 35.7042925318501)",1961,1962,999999,1564
1186,325,"LINESTRING(139.67608406176 35.6976370930663,139.675321605503 35.6974913996262,139.674671275177 35.6971453766649,139.674155495929 35.6965079620061,139.674020944823 35.6959069663719,139.674200346307 35.6944864132433,139.674177921132 35.6933390249168,139.673908818897 35.6926469416357,139.67363971668 35.6919548523388)",1961,1962,999999,741
1190,333,"LINESTRING(139.804296449777 35.708648714639,139.802481371015 35.7085343652373,139.801339123172 35.7088011802527,139.799977814111 35.7095635039469,139.799242394256 35.7099065472306,139.798287913182 35.710008189391,139.797662023937 35.7098176102142,139.797051781954 35.7095380932693,139.796519776093 35.7090298781265)",1956,1960,999999,783
1192,333,"LINESTRING(139.790845463915 35.7031327927188,139.789340615382 35.7017633051528,139.787983927549 35.6998582258052,139.786712032705 35.698021961682,139.786231539121 35.6972644904041)",1956,1960,999999,777
1191,333,"LINESTRING(139.796482627671 35.7089807788875,139.795794149528 35.708320093949,139.794917904615 35.7069732961485,139.7936504789 35.7054740039072,139.79308717859 35.7049276446432,139.791115627546 35.703364782338,139.790846869408 35.703153825287)",1956,1960,999999,829
1473,407,"LINESTRING(2.34266883718649 48.8847006472795,2.34254473736098 48.8856551708409)",,1900,999999,107
1193,333,"LINESTRING(139.786277917971 35.697268912554,139.785735470782 35.6962719229884,139.785364322709 35.6956458999079,139.785278673151 35.6944402119903,139.784892148085 35.6921210127308)",1960,1962,999999,592
1474,294,LINESTRING Z EMPTY,0,1930,999999,0
620,188,"LINESTRING(116.299464266765 39.81239359158,116.299639390648 39.8104430160358,116.299114018999 39.809097759274,116.296574722684 39.8076852113313,116.292569650735 39.8075802415634,116.287581446231 39.8069776777283,116.283527993398 39.8054654345137,116.279062334372 39.8041200803504,116.273458369151 39.8019674578405,116.268554900431 39.8002184033198,116.258660401036 39.7993438593663,116.244125118731 39.7969219873275,116.239046525236 39.7962959108767,116.228363968382 39.7956904240292,116.221971946644 39.7952194861293,116.215492362979 39.7942103226181,116.21172719888 39.7934702596231,116.209625712285 39.7927301890164,116.208224721223 39.7915864278715,116.207436663763 39.7898371093249,116.207699349574 39.788087746305,116.209625712285 39.7828393903364,116.211389179761 39.771895378971,116.212002113338 39.7671169215115,116.212002113338 39.7652996745748,116.211214055879 39.7638189193941,116.209637940933 39.7630112213282,116.207361330456 39.7626073687424,116.200356375114 39.7624727506874,116.1933514198 39.7624727506874,116.188781755155 39.7624537903318,116.186505144678 39.7622518627003,116.184753905823 39.7613768361111,116.183177790877 39.7595594376888,116.181076304283 39.7552513387227,116.17941262691 39.7512122508857,116.178712131379 39.7464323580418,116.178011635847 39.7372082472245,116.1773987021 39.7275788433688,116.177311140145 39.7250197547071,116.176785768496 39.7238075216629,116.175559901316 39.7226626153306,116.173195728884 39.7220564807425,116.169343003461 39.7219217834461,116.161812676498 39.7219217834461,116.138783884979 39.7217870854795,116.117172617274 39.7218781938766)",2009,2010,999999,23455
1133,305,"LINESTRING(15.4081094496644 47.0729575069905,15.4063796380367 47.0729305014408,15.4014203193782 47.0730468531197,15.4012536394283 47.0730962096017,15.3977388662134 47.07462623753,15.3937740246277 47.0767153055229,15.3931217986876 47.0770212938995)",1957,1957,999999,1279
1128,305,"LINESTRING(15.419314618107 47.0713573483084,15.4177470681395 47.0711190633769,15.4164748536674 47.0709117236763,15.414866411085 47.0707260456432)",1957,1957,2012,345
1159,83,"LINESTRING(2.10625728151373 41.3442125474055,2.10718892383994 41.3442708336036,2.10777896398528 41.3443990630697,2.10813609355492 41.3445855782171,2.11161422491841 41.3472083907867,2.11201793658449 41.3475464344942,2.1122508471602 41.3478728198615,2.11226637454905 41.3482225166613,2.1122508471602 41.3484789597769,2.1121266281896 41.3490034993801,2.1118937176139 41.3495396910459,2.11145895119347 41.3504605316578,2.111055239504 41.3510549914664)",,1989,999999,1041
1131,305,"LINESTRING(15.4132235647401 47.070543057922,15.409463451674 47.0700589084665,15.409297368949 47.0700905819334,15.4082325846753 47.0728965026379,15.4080997184986 47.0729598461689)",1957,1957,2015,638
1199,333,"LINESTRING(139.759424815472 35.6655506922212,139.75522913579 35.6603096226802,139.754687193832 35.6567869761384)",1963,1964,999999,1089
1160,83,"LINESTRING(2.11103049856828 41.3510556504889,2.11049021709564 41.3516929813769,2.10987275253055 41.3521854600503,2.10931317529932 41.352446182545,2.10857993615369 41.352619996965,2.10738359862782 41.3529096866373,2.1064959933264 41.3533007656368,2.10580134572695 41.3537642636443,2.10524176849574 41.3543581156287,2.10468219123541 41.35524164149,2.10288768493211 41.3579211137959)",0,1989,999999,1070
1137,309,"LINESTRING(-3.01024984784934 43.3269302364135,-3.00660709721018 43.324437156256,-3.00520422721431 43.323530672064,-3.003207403103 43.3224924463345,-3.00144364133698 43.3216261541765,-2.99940262365004 43.3207747860677,-2.9969033293809 43.3199803372996,-2.99410322167489 43.319209408238,-2.99299403125102 43.3187791762081,-2.99172626527803 43.317934174043,-2.98667447868661 43.3145422509455,-2.98557008910313 43.3138018078626,-2.98481410278259 43.3135110965052,-2.98343691018627 43.3131812775794,-2.98240206593567 43.3129594637407,-2.98138530157428 43.3125259466651,-2.97946131444937 43.3115777333466,-2.97728853944872 43.310331228154,-2.97669382313921 43.3099111237305,-2.97621433811136 43.3095260350886,-2.9757205374562 43.3087941066092,-2.97390739261414 43.3020800521647,-2.97386660319881 43.3016445588427,-2.9739720319921 43.3011952853052,-2.97446896754866 43.3006273537156,-2.97506570773163 43.3000205087351,-2.97513664549138 43.2994613508305,-2.975004575989 43.2988776567876,-2.97406419178949 43.2977713367536,-2.97190626368066 43.295756554087,-2.970614289438 43.2942511017095,-2.96995061767871 43.2931712520813,-2.96981244822103 43.2927246732786,-2.96973096723372 43.292198799003,-2.96993844238327 43.2905332542551,-2.96989182485353 43.290034026163,-2.96964245333186 43.289521597779,-2.96933854254098 43.2890289959921,-2.96902475037666 43.2887349779898,-2.96751943098013 43.288037240084,-2.96650413330661 43.2875367129013,-2.96580232978462 43.2870489259368,-2.96518528777403 43.2861804242121,-2.96455883094347 43.2851291037954,-2.96419749061275 43.2848003107714,-2.96347776928761 43.2844735198117,-2.96158098139597 43.2837874457687,-2.9606553543961 43.2834282481486,-2.96002178759409 43.2831025046859,-2.95957283347363 43.2826763225569,-2.95907474321513 43.2816278381027)",0,1887,1995,7094
1210,326,"LINESTRING(139.784042900218 35.7199649382838,139.780923316991 35.7161382252204,139.778380178467 35.7125040542091,139.776956020894 35.7115404204638,139.776481301689 35.7102739126835,139.776345667648 35.7082639785762,139.776210033608 35.7071901573985)",1959,1961,999999,1632
1194,333,"LINESTRING(139.784885838541 35.6921176137367,139.784745293341 35.6909924550411,139.784905916444 35.6900058897861,139.785277357348 35.6894514510586,139.785427941487 35.6889622372296,139.785307474165 35.6883996376053,139.784855721723 35.687967493167,139.78228575188 35.686312276966)",1960,1962,999999,785
1200,333,"LINESTRING(139.754693554914 35.6567934003701,139.754099166938 35.6524182846555,139.753819454942 35.6510403576883,139.753329959003 35.6497476416992,139.753015283024 35.6490799670067,139.752246075088 35.6486964066791,139.749571329241 35.6480287232004,139.747962985361 35.6472047656856,139.747351115394 35.6469348467159)",1964,1968,999999,1443
1211,326,"LINESTRING(139.776221009485 35.7071703239674,139.775567063346 35.7006331257163,139.775499413743 35.6981426234774)",1961,1962,999999,1004
1205,333,"LINESTRING(139.716401877902 35.614515490912,139.715006475105 35.6106146614168,139.714492379338 35.6093010739724,139.713831399066 35.6063155677616,139.71366003382 35.6053999902075)",1964,1968,999999,1043
1196,333,"LINESTRING(139.775714022218 35.6816994262986,139.771984343948 35.6756175757543)",1962,1963,999999,755
1201,333,"LINESTRING(139.747329774901 35.6469212289089,139.744822331933 35.6455987970423,139.743875813745 35.6448970896117,139.742696817373 35.6436555921218,139.741434793122 35.6415773901406,139.740538091661 35.6396205921017,139.739508545511 35.6376367548269)",1964,1968,999999,1289
1197,333,"LINESTRING(139.771983903107 35.6755668080889,139.770898399733 35.6738710411304,139.770105147285 35.6728535636605,139.768379475278 35.6711577390675,139.767182638202 35.6697671360044)",1962,1963,999999,779
1198,333,"LINESTRING(139.767146405245 35.6697046586267,139.765333838024 35.6681355697941,139.763877841406 35.6671699613286,139.762837843838 35.6666388717068,139.76153041828 35.66651816903,139.760490420675 35.66661473118,139.759836707915 35.6660836378646,139.759420708902 35.665552541001)",1962,1963,999999,888
1202,333,"LINESTRING(139.739493152856 35.6376217529926,139.738956248605 35.6363750234322,139.738419344354 35.634941260404,139.737920790414 35.6342087845797,139.737268835227 35.6335386412409,139.736482653982 35.6329620017802,139.735504721248 35.6326035481284,139.733414629675 35.632416528192,139.731784741753 35.6323541881127,139.730749283539 35.6320424870064,139.730212379287 35.6316372737502)",1964,1968,999999,1198
1206,333,"LINESTRING(139.713676734921 35.6054087721136,139.711796477789 35.5959770963616)",1964,1968,999999,1060
1203,333,"LINESTRING(139.73020449258 35.6316443947715,139.729264910134 35.6308183768427,139.72798017495 35.6299923503784,139.726503688229 35.6291039727746,139.725353179102 35.6279194539396,139.723953393006 35.6269842950887)",1964,1968,999999,771
1212,326,"LINESTRING(139.775500583828 35.6981070331864,139.775432934226 35.6966236817367,139.77574863238 35.6959644055637,139.777687920967 35.6916057204283,139.778498161964 35.6906961343655)",1961,1962,999999,882
1204,333,"LINESTRING(139.723949386617 35.6269750216336,139.722952278715 35.6263048176572,139.721801769588 35.6253852263088,139.721284040481 35.6243721049511,139.71978837864 35.6213638382037,139.718107042461 35.6181520509365,139.717100346984 35.616234729258,139.716400453912 35.6145044239947)",1964,1968,999999,1566
1207,333,"LINESTRING(139.711776508321 35.5959733075497,139.711456516893 35.5945490511662,139.71125441704 35.5940286434873,139.710698642422 35.5930562937308,139.709587093228 35.591577203874,139.706437703854 35.5875095658286)",1964,1968,999999,1067
1209,326,"LINESTRING(139.791061963192 35.7292694160058,139.790180341865 35.7282509314534,139.784042900909 35.7200199973863)",1959,1961,999999,1207
1195,333,"LINESTRING(139.782284078294 35.6863120863006,139.78119174319 35.685791705057,139.77966090511 35.6851700076984,139.778756318959 35.684796986928,139.777865649548 35.6843335345282,139.776877563138 35.6834405333247,139.775708559504 35.6817223254651)",1962,1963,999999,808
1213,326,"LINESTRING(139.778502638093 35.6906910273803,139.782312016975 35.6862912390982)",1961,1962,999999,598
1060,267,"LINESTRING(-46.635431126214 -23.5351996617038,-46.6375115713033 -23.5346691897824,-46.637957230531 -23.534515898673,-46.6385401723118 -23.5342727379387,-46.6391610065083 -23.533910465994,-46.6397103959231 -23.5335125807677,-46.6401840005945 -23.5330749904854,-46.6405475127428 -23.5326346718026,-46.6408700119745 -23.5321564353448,-46.6411708583993 -23.5316186407469,-46.6421853677951 -23.5300703008087,-46.6427699430242 -23.5294113266815,-46.6433597363182 -23.5289239125193,-46.6440836888503 -23.5285063384843,-46.6448615782526 -23.5281809166222,-46.6455920171545 -23.5279664498483,-46.6461979524812 -23.5278562095548,-46.6469014229525 -23.527821825085,-46.6477173022794 -23.5278562989926,-46.6482950009041 -23.5279205519425,-46.6501132947215 -23.52805366317,-46.6509907429239 -23.5281299661805,-46.6518983634864 -23.528173814276,-46.6524201392592 -23.5281536779113,-46.652913813616 -23.5280820110593,-46.6543889797925 -23.5277434875238,-46.6569901753852 -23.5269368570847,-46.6595217920917 -23.5262190832654,-46.6601237760068 -23.5260910530352,-46.6606960424783 -23.5259902163626,-46.661055986888 -23.5259523622584,-46.6630997661804 -23.5257850427896,-46.6675500626517 -23.5255400879635,-46.6695908581672 -23.5253039081738,-46.6756437233906 -23.5248070578984,-46.6769151126805 -23.5247267464117,-46.6776432072966 -23.5246349833554,-46.6784277043215 -23.5244466778018,-46.6791228240095 -23.5241922033543,-46.6794807262952 -23.5240522440898,-46.6817578825963 -23.5229591281469,-46.6829776427224 -23.5223667599555,-46.6835219527473 -23.5221221076103,-46.6840100598563 -23.5219203988692,-46.684746487379 -23.5216747985781,-46.6851396802096 -23.521574901818,-46.6857826636839 -23.5214664161377,-46.6864899941058 -23.5214066920286,-46.6878342906929 -23.521404226839,-46.6923189441665 -23.5214632511918,-46.6937768891697 -23.5214791318802,-46.6944042802703 -23.5214377536322,-46.6952093419778 -23.5212962844367,-46.6959706903344 -23.5211032819327,-46.6966946519661 -23.5208778976642,-46.7006442510248 -23.5191619372388,-46.7031200852489 -23.5181073135073,-46.7068613345636 -23.5165481690646,-46.7078452024149 -23.5161722821595,-46.7088478045585 -23.5156875974924,-46.7097308657272 -23.5152288378299,-46.7108312191901 -23.5143523981623,-46.7113258302853 -23.5138996937679,-46.7124753168087 -23.5128666407775,-46.7127690455855 -23.5124932683942,-46.7131096101316 -23.5118650743507,-46.7138956335003 -23.5093884095601,-46.7149685171204 -23.5061023790552,-46.715032890084 -23.505492388059,-46.715032890084 -23.5016552853566,-46.7151187209261 -23.5010255959987,-46.7153976706618 -23.5001400906533,-46.7159770278087 -23.4990971545131,-46.716921165384 -23.4976606440547,-46.7185519484653 -23.4957124747016,-46.7205045966243 -23.493842992182,-46.7227875218516 -23.4918913014877,-46.7243324742403 -23.4898840083997,-46.7257486807587 -23.4887622720063,-46.7286669241684 -23.4865187715309,-46.7317639816063 -23.4837192620027,-46.732493542532 -23.4826958761468,-46.7331372726962 -23.4811411022203,-46.7338668335442 -23.4795272668512,-46.7359993793335 -23.4757565376493,-46.7368134298639 -23.4746937264554,-46.7414912023895 -23.4713084201794,-46.7446669379815 -23.4698322418051,-46.7452677528037 -23.4691236704183,-46.7456325332234 -23.468513508659,-46.7458685676172 -23.4678639785358,-46.7458685676172 -23.4673325424222,-46.7459114829591 -23.4667223723979,-46.7457398215826 -23.4663090298098,-46.745675448596 -23.4659350520609,-46.7455037872195 -23.4652658260795,-46.744902972406 -23.4644981803361,-46.7405263374634 -23.4609850020694,-46.73977531894 -23.4605322737856,-46.7392388771351 -23.4601779635964,-46.7387453506721 -23.4595874445176,-46.7383376549018 -23.4588591339934,-46.7380372475786 -23.4581701876971,-46.73797287457 -23.4574418693713,-46.7381445359465 -23.4565167024476,-46.7384878586996 -23.4557096366623,-46.7387024354181 -23.4553749981777,-46.7394105385995 -23.4546466644344,-46.7409554909882 -23.4537608477031,-46.7416206789088 -23.4534655739741,-46.7421356630471 -23.4526388044908,-46.7425219011421 -23.4516348631488,-46.7426291895014 -23.4508671381517,-46.7423931550642 -23.4495875864944,-46.7420712899865 -23.4483277082227,-46.7421142053284 -23.4467725293975,-46.7421887941576 -23.4457540140309,-46.7426823206206 -23.4441791186125,-46.7433689661267 -23.4427616966772,-46.7440126962924 -23.4421514130585,-46.7454503603219 -23.4412458257852,-46.7463944978971 -23.4405961615311,-46.7469094820267 -23.4398283724003,-46.7477248735674 -23.4358318594291,-46.7478321621089 -23.4348081025081,-46.747789246767 -23.4337843378319,-46.7473600933213 -23.4324652447185,-46.7462854105358 -23.4301781084713,-46.7460279184667 -23.4291543079394,-46.745706053449 -23.4272051270858,-46.7453562166833 -23.4262618167455,-46.7444979098007 -23.4251198510483,-46.7439829257228 -23.4243322826392,-46.743746891329 -23.4235447096444,-46.7436324503458 -23.4226586842217,-46.7441474344754 -23.4212410315217,-46.7448769953321 -23.4191735940982,-46.7450701144402 -23.4183815698547,-46.7450486567649 -23.417239536118,-46.7449199107303 -23.4158808969181,-46.7449932984612 -23.4149357481713,-46.7452937058723 -23.4140693560822,-46.7462163857722 -23.4128288302683,-46.7478900841955 -23.4108991003197,-46.7484908989458 -23.4103280523638,-46.7499285629839 -23.4095403959954,-46.7510658196023 -23.4087724265415,-46.7518597535019 -23.4078075352938,-46.7526966027092 -23.4062124959197,-46.7540484360547 -23.4045386685049,-46.7544832793107 -23.4036750406812,-46.7549553480896 -23.4020996440897,-46.7554488745526 -23.4010953189686,-46.7565646735044 -23.4000319076026,-46.7574873534043 -23.3990669528595,-46.7579594221643 -23.3981413770553,-46.7582383719001 -23.3964674475798,-46.7581096258742 -23.3945965602047,-46.7580667105285 -23.3929028917963,-46.7575731840655 -23.3916030852208,-46.7565646734817 -23.3895154904028,-46.7556849088992 -23.3884322913063,-46.7549553480425 -23.3871127460581,-46.7548695174059 -23.3860886122353,-46.7552557555009 -23.3846311775229,-46.7556205359292 -23.3837842824182,-46.7556205359292 -23.3809678248731,-46.7554917900247 -23.3785255332777,-46.7554274170886 -23.377225585662,-46.7555776207985 -23.3754529092564,-46.7560282319108 -23.373877177007,-46.7560496896999 -23.3721832437745,-46.7552986711765 -23.3700165536569,-46.7537108034371 -23.3680271070162,-46.7513933749925 -23.3659588385694,-46.7490544886939 -23.3640087272807,-46.7480459781014 -23.3624328590297,-46.7472735020072 -23.3611918494152,-46.7459645840123 -23.3601478166218,-46.7444196316149 -23.3590643776706,-46.7436585499105 -23.3583084238031,-46.7422423435563 -23.3550186362144,-46.7396409362086 -23.3477689955218,-46.7384393067546 -23.3442031300952,-46.7380530686509 -23.3418192663335,-46.7366154047946 -23.339297446147,-46.7351991984405 -23.3368937920468,-46.7342336031899 -23.3355540315466,-46.7323453280482 -23.3342930681378,-46.7284400317828 -23.332460708721,-46.7273027751557 -23.3313376376027,-46.7249638890734 -23.3270619989013,-46.7242128707706 -23.3250916117132,-46.7233116485373 -23.3214857286851,-46.722775206864 -23.3193379153725,-46.7221100190245 -23.3181753232778,-46.7210585930901 -23.3170127210145,-46.7200500825218 -23.3160077514763,-46.7196209290761 -23.3144116078746,-46.7200071671798 -23.3129336800475,-46.7211658816621 -23.3117119135605,-46.7257578235462 -23.3084997971987,-46.7266161304288 -23.3074356435069,-46.7274958949867 -23.3061152928398,-46.7281210869013 -23.305512892393,-46.7299879043764 -23.3042319368407,-46.7306745498825 -23.3033451142428,-46.7324984520507 -23.3003692883604,-46.7332709282494 -23.2996006867871,-46.7355025261442 -23.298142302377,-46.7363179176829 -23.2971983255775,-46.736854359479 -23.2960749565426,-46.737347885942 -23.2945771164207,-46.7414146017026 -23.2866309061622,-46.7422299933323 -23.2849161499545,-46.742594773752 -23.2820581744909,-46.7430024695997 -23.2774261527688,-46.7435174537293 -23.2763223281301,-46.7445903373391 -23.2755141649877,-46.7455559327028 -23.2751002256231,-46.7467790200138 -23.2749228227415,-46.7477446152556 -23.2749622456281,-46.7488174988655 -23.2745680163015,-46.7495899750642 -23.2738386889489,-46.7502980782369 -23.2727151228089,-46.7510705546075 -23.2711381715547,-46.7515426233951 -23.267116862208,-46.7512422160346 -23.2650864489888,-46.7514071076985 -23.2643497950762,-46.7517718881269 -23.263285288418,-46.7528233140614 -23.2622404865813,-46.7542395204242 -23.2615702320272,-46.7556342691118 -23.261451951461,-46.7569431871067 -23.2617870794567,-46.7581019014004 -23.2623390531413,-46.7594322773301 -23.2623193385731,-46.7608699413683 -23.2618659317168,-46.761685332909 -23.2609591133931,-46.7620380510446 -23.2603109939612,-46.7621590654711 -23.2596202969746,-46.7623084128352 -23.2580260179566)",1862,1867,999999,43037
